FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,COD_PROVINCIA_VEH,CILINDRADA_ITV
"02022026","0","","BENELLI","TRK 702","A","698"
"02022026","0","","HONDA","NSS750","BI","745"
"02022026","0","","TRS","TR1 300I","IB","294"
"02022026","0","","YAMAHA","YZF125-A","V","125"
"02022026","0","","KAWASAKI","VULCAN S","M","649"
"02022026","0","","HONDA","PCX125","NA","125"
"02022026","0","","VOGE","DS900X","B","895"
"02022026","0","","ZONTES","368G","CA","368"
"02022026","0","","VOGE","DS900X","NA","895"
"02022026","0","","RIEJU","N/A","LO","125"
"02022026","0","","VOGE","DS800X RALLY","V","798"
"02022026","0","","PIAGGIO","BEVERLY 400 HPE","MU","399"
"02022026","0","","BMW","F 900 GS ADVENTURE","VA","895"
"02022026","0","","KEEWAY","V-CRUISE","M","125"
"02022026","0","","HONDA","ADV350A","VA","330"
"02022026","0","","YAMAHA","MT-09","LE","890"
"02022026","0","","HONDA","PCX125","V","125"
"02022026","0","","YAMAHA","RayZR 125","Z","125"
"02022026","0","","HONDA","CB125F","M","124"
"02022026","0","","HUSQVARNA","HUSQVARNA 701 ENDURO","GR","693"
"02022026","0","","HONDA","ADV750","O","745"
"02022026","0","","CFMOTO","450MT","M","449"
"02022026","0","","RIEJU","RALLY 307","B","292"
"02022026","0","","HONDA","NT1100","T","1084"
"02022026","0","","APRILIA","SR GT 200","CO","174"
"02022026","0","","YAMAHA","TRICITY 125","V","125"
"02022026","0","","KEEWAY","V-CRUISE","B","125"
"02022026","0","","YAMAHA","NMAX125","CA","125"
"02022026","0","","BENDA","CHINCHILLA","MU","476"
"02022026","0","","HONDA","ADV750","MA","745"
"02022026","0","","RIEJU","RALLY 307","B","292"
"02022026","0","","ZONTES","ZT125-Z2","V","125"
"02022026","0","","HONDA","CBR650RAC","B","649"
"02022026","0","","HONDA","NSS350A","GC","330"
"02022026","0","","HONDA","VISION 110","B","109"
"02022026","0","","SUZUKI","DL800","CA","776"
"02022026","0","","YAMAHA","RayZR 125","CU","125"
"02022026","0","","YAMAHA","NMAX125","MU","125"
"02022026","0","","ZONTES","125C","VI","125"
"02022026","0","","RIEJU","RALLY 307","OU","292"
"02022026","0","","VOGE","625DSX","OU","581"
"02022026","0","","KYMCO","SKYTOWN 125","M","125"
"02022026","0","","KTM","KTM 125 ENDURO","TO","125"
"02022026","0","","KAWASAKI","NINJA 125","MA","125"
"02022026","0","","HONDA","SH125i","MA","125"
"02022026","0","","KTM","KTM 125 DUKE","TO","125"
"02022026","0","","YAMAHA","NMAX125","H","125"
"02022026","0","","MOTO GUZZI","V7 STONE","M","853"
"02022026","0","","KTM","KTM 390 DUKE","TO","399"
"02022026","0","","YAMAHA","NMAX125","MA","125"
"02022026","0","","HONDA","SH125i","SE","125"
"02022026","0","","NEXT","NX CROSS 125I","MU","125"
"02022026","0","","VOGE","300RALLY","SS","292"
"02022026","0","","GASGAS","TXT 300","C","294"
"02022026","0","","KOVE","KOVE 800 X PRO","M","799"
"02022026","0","","VOGE","DS900X","MA","895"
"02022026","0","","ZONTES","368G","LO","368"
"02022026","0","","YAMAHA","XMAX125","MA","125"
"02022026","0","","HONDA","SH Mode 125","B","125"
"02022026","0","","HONDA","PCX125","IB","125"
"02022026","0","","YAMAHA","NMAX125","B","125"
"02022026","0","","HONDA","PCX125","GR","125"
"02022026","0","","APRILIA","SR GT 125","MA","125"
"02022026","0","","TRIUMPH","SPEED 400","MU","398"
"02022026","0","","KTM","KTM 300 EXC","LE","293"
"02022026","0","","PIAGGIO","VESPA GTS 125","IB","125"
"02022026","0","","YAMAHA","XP560D","CO","562"
"02022026","0","","HONDA","SH125i","B","125"
"02022026","0","","YAMAHA","XMAX125","SE","125"
"02022026","0","","YAMAHA","CZD300-A","B","292"
"02022026","0","","PIAGGIO","VESPA PRIMAVERA 125","V","124"
"02022026","0","","ZONTES","703RR","GR","699"
"02022026","0","","HONDA","SH350A","B","330"
"02022026","0","","HONDA","VISION 110","CO","109"
"02022026","0","","VOGE","DS900X","ZA","895"
"02022026","0","","RIEJU","N/A","GI","297"
"02022026","0","","RIEJU","RALLY 307","BI","292"
"02022026","0","","RIEJU","NOT APPLICABLE","SE","124"
"02022026","0","","MITT","125GTS","SE","125"
"02022026","0","","QJMOTOR","FORT 125 N E5+","M","125"
"02022026","0","","HONDA","SH125i","L","125"
"02022026","0","","HONDA","CRF1100","O","1084"
"02022026","0","","ZONTES","368K","M","368"
"02022026","0","","DUCATI","SCRAMBLER ICON DARK","M","803"
"02022026","0","","CFMOTO","450MT","M","449"
"02022026","0","","PEUGEOT","DJANGO","B","125"
"02022026","0","","VOGE","DS800X RALLY","NA","798"
"02022026","0","","HONDA","SH125i","B","125"
"02022026","0","","HONDA","XL750 Transalp","V","755"
"02022026","0","","HONDA","SH125i","B","125"
"02022026","0","","KOVE","KOVE 800 X RALLY","B","799"
"02022026","0","","YAMAHA","MTN890D-U","B","890"
"02022026","0","","QJMOTOR","SRT 900 SX","CO","904"
"02022026","0","","HONDA","CMX500A2","T","471"
"02022026","0","","VOGE","R125","PO","125"
"02022026","0","","HONDA","NSS750","IB","745"
"02022026","0","","HONDA","CMX500A2","B","471"
"02022026","0","","HONDA","VISION 110","B","109"
"02022026","0","","PIAGGIO","LIBERTY 125 ABS","B","124"
"02022026","0","","KYMCO","SUPER DINK GT","B","321"
"02022026","0","","HONDA","SH125i","OU","125"
"02022026","0","","YAMAHA","NMAX125","H","125"
"02022026","0","","HONDA","CMX500A2","MA","471"
"02022026","0","","HONDA","SH350A","B","330"
"02022026","0","","ZONTES","368E","B","368"
"02022026","0","","SYM","SYMPHONY 125","B","125"
"02022026","0","","ZONTES","125C","CR","125"
"02022026","0","","HARLEY-DAVIDSON","STREET BOB","PO","1923"
"02022026","0","","KAWASAKI","VERSYS 650","IB","649"
"02022026","0","","WOTTAN MOTOR","STORM","V","125"
"02022026","0","","KEEWAY","RKF 125 ABS","BA","125"
"02022026","0","","KYMCO","SKYTOWN 125","CS","125"
"02022026","0","","HONDA","ADV350A","B","330"
"02022026","0","","HONDA","SH125i","B","125"
"02022026","0","","YAMAHA","XMAX125","Z","125"
"02022026","0","","HONDA","SH350A","B","330"
"02022026","0","","APRILIA","TUAREG 660","MA","659"
"02022026","0","","HONDA","ADV350A","GC","330"
"02022026","0","","YAMAHA","WR125","T","125"
"02022026","8","","NO STOCK BIKES","JAMTEK ACOST PROJECT","V","1127"
"02022026","0","","HONDA","VISION 110","B","109"
"02022026","0","","VOGE","DS525X","M","494"
"02022026","0","","KYMCO","AGILITY S","B","125"
"02022026","0","","HONDA","ADV750","IB","745"
"02022026","0","","YAMAHA","XMAX125","M","125"
"02022026","0","","YAMAHA","RayZR 125","ML","125"
"02022026","0","","SHERCO","250 SE-R","S","249"
"02022026","0","","VOGE","DS800X RALLY","OU","798"
"02022026","0","","YAMAHA","CZD300D-A","AL","292"
"02022026","0","","HONDA","PCX125","CO","125"
"02022026","0","","SYM","SYMPHONY 125","T","125"
"02022026","0","","HONDA","CBR650RAC","SE","649"
"02022026","0","","MOTO MORINI","X-CAPE","BU","649"
"02022026","0","","HONDA","PCX125","TF","125"
"02022026","0","","YAMAHA","XMAX125","ML","125"
"02022026","0","","KYMCO","PEOPLE S 125 E5+","B","125"
"02022026","0","","YAMAHA","NMAX125","MA","125"
"02022026","0","","VOGE","625DSX","MA","581"
"02022026","0","","SYM","SYMPHONY 125","B","125"
"02022026","0","","ZONTES","ZT125-G1","B","125"
"02022026","0","","KAWASAKI","NINJA 650","M","649"
"02022026","0","","VOGE","SR16","T","125"
"02022026","0","","PIAGGIO","VESPA GTS 125","V","125"
"02022026","0","","ZONTES","368E","GC","368"
"02022026","0","","HONDA","SH125i","B","125"
"02022026","0","","HONDA","CB500XA","M","471"
"02022026","0","","MACBOR","EIGHT MILE 125 LC","M","124"
"02022026","0","","HONDA","CB750A","B","755"
"02022026","0","","HONDA","SH125i","B","125"
"02022026","0","","VOGE","625DSX","MA","581"
"02022026","0","","HONDA","SH125i","B","125"
"02022026","0","","HONDA","ADV350A","B","330"
"02022026","0","","ZONTES","368G","B","368"
"02022026","0","","HONDA","CB750A","B","755"
"02022026","0","","HONDA","ADV350A","B","330"
"02022026","0","","SUZUKI","GSX800","Z","776"
"02022026","0","","HONDA","GB350S","SA","348"
"02022026","0","","YAMAHA","MTT690D","B","689"
"02022026","0","","SYM","JET 14","A","125"
"02022026","0","","HONDA","ADV750","O","745"
"02022026","0","","YAMAHA","XP560D","B","562"
"02022026","0","","HONDA","PCX125","B","125"
"02022026","0","","HONDA","CB500FA","B","471"
"02022026","0","","HONDA","GB350S","TF","348"
"02022026","0","","KAWASAKI","ELIMINATOR","B","451"
"02022026","0","","PIAGGIO","VESPA GTS","V","310"
"02022026","0","","ZONTES","ZT125-Z2","TO","125"
"02022026","0","","BMW","F 900 GS ADVENTURE","LO","895"
"02022026","0","","HONDA","NSS350A","B","330"
"02022026","0","","HONDA","CB500XA","B","471"
"02022026","0","","HONDA","CBR500","VA","471"
"02022026","0","","HONDA","VISION 110","MU","109"
"02022026","0","","PIAGGIO","VESPA PRIMAVERA 125","M","124"
"02022026","0","","HONDA","CB500XA","BI","471"
"02022026","0","","RIEJU","RALLY 307","B","292"
"02022026","0","","VOGE","DS900X","Z","895"
"02022026","0","","HONDA","CRF1100","TE","1084"
"02022026","0","","YAMAHA","NMAX125","Z","125"
"02022026","0","","KYMCO","SKYTOWN 125","A","125"
"02022026","0","","YAMAHA","NMAX125","IB","125"
"02022026","0","02022026","SYM","JET 14","CA","125"
"02022026","0","","YAMAHA","NMAX125","M","125"
"02022026","0","","QJMOTOR","SRK 125 R","MU","125"
"02022026","0","","HONDA","SH125i","B","125"
"02022026","0","","SYM","SYMPHONY 125","B","125"
"02022026","0","","BMW","F 800 GS","T","895"
"02022026","0","","HONDA","NSS750","MU","745"
"02022026","0","","BMW","F 800 GS","V","895"
"02022026","0","","SYM","MAXSYM TL 508 E5+","MA","508"
"02022026","0","","HONDA","SH Mode 125","TF","125"
"02022026","0","","YAMAHA","NMAX125","SE","125"
"02022026","0","","BMW","R 1300 GS","CU","1300"
"02022026","0","","SYM","SYMPHONY 125","B","125"
"02022026","0","","SYM","SYMPHONY 125","GR","125"
"02022026","0","","HONDA","ADV750","B","745"
"02022026","0","","CFMOTO","450MT","M","449"
"02022026","0","","HONDA","PCX125","MA","125"
"02022026","0","","VOGE","DS800X RALLY","M","798"
"02022026","0","","VOGE","SR3","IB","244"
"02022026","0","","ZONTES","368G","CA","368"
"02022026","0","","RIEJU","RALLY 307","A","292"
"02022026","0","","MORBIDELLI","C1002V","A","997"
"02022026","0","","SYM","SYMPHONY 125","B","125"
"02022026","0","","HONDA","SH Mode 125","IB","125"
"02022026","0","","DUCATI","MULTISTRADA V4","GR","1158"
"02022026","0","","KYMCO","SKYTOWN 125","SE","125"
"02022026","0","","HONDA","ADV350A","B","330"
